order,file_path,thumbnail,set_key,langs,width,height,hide
506,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/530.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/530-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1787,3000,
507,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/531.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/531-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1786,3000,
508,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/532.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/532-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1789,3000,
509,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/533.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/533-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
510,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/534.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/534-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1775,3000,
511,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/535.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/535-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1767,3000,
512,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/536.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/536-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1775,3000,
513,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/537.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/537-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
514,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/538.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/538-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1775,3000,
515,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/539.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/539-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1768,3000,
516,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/540.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/540-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
517,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/541.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/541-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1761,3000,
518,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/542.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/542-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1770,3000,
519,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/543.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/543-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
520,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/544.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/544-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1770,3000,
521,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/545.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/545-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1754,3000,
522,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/546.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/546-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
523,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/547.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/547-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1775,3000,
524,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/548.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/548-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1774,3000,
525,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/549.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/549-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1755,3000,
526,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/550.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/550-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1770,3000,
527,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/551.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/551-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1756,3000,
528,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/552.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/552-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1768,3000,
529,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/553.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/553-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1759,3000,
530,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/554.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/554-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
531,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/555.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/555-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1756,3000,
532,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/556.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/556-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1759,3000,
533,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/557.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/557-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
534,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/558.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/558-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1763,3000,
535,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/559.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/559-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1761,3000,
536,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/560.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/560-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
537,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/561.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/561-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1767,3000,
538,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/562.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/562-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
539,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/563.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/563-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1762,3000,
540,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/564.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/564-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1775,3000,
541,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/565.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/565-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1768,3000,
542,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/566.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/566-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
543,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/567.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/567-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1755,3000,
544,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/568.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/568-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
545,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/569.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/569-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1755,3000,
546,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/570.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/570-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1767,3000,
547,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/571.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/571-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1760,3000,
548,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/572.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/572-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1761,3000,
549,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/573.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/573-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
550,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/574.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/574-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1763,3000,
551,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/575.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/575-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1762,3000,
552,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/576.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/576-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1749,3000,
553,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/577.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/577-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1758,3000,
554,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/578.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/578-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1759,3000,
555,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/579.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/579-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1761,3000,
556,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/580.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/580-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
557,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/581.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/581-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1766,3000,
558,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/582.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/582-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
559,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/583.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/583-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1767,3000,
560,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/584.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/584-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1774,3000,
561,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/585.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/585-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
562,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/586.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/586-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1768,3000,
563,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/587.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/587-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1764,3000,
564,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/588.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/588-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
565,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/589.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/589-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1754,3000,
566,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/590.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/590-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1766,3000,
