file_path,thumbnail,set_key,langs
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/071.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/071-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/072.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/072-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/073.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/073-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/074.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/074-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/075.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/075-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/076.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/076-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/077.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/077-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/078.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/078-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/079.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/079-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/080.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/080-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/081.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/081-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/082.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/082-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
